,ID,Date,Block,Primary Type,Description,Location Description,Arrest,District,Ward,Community Area,Year,Updated On,Location,Census Tracts,Wards
552093,10927414,04/27/2017 07:03:00 PM,062XX S LAFLIN ST,NARCOTICS,MANU/DELIVER:SYNTHETIC DRUGS,APARTMENT,True,7.0,16.0,67.0,2017.0,02/10/2018 03:50:01 PM,"(41.780705827, -87.661818922)",277.0,2.0
26785,11662708,04/21/2019 10:30:00 PM,061XX S EVANS AVE,THEFT,$500 AND UNDER,APARTMENT,False,3.0,20.0,42.0,2019.0,04/28/2019 04:08:06 PM,"(41.783428318, -87.607254015)",471.0,4.0
697645,10702575,10/02/2016 07:19:00 PM,027XX W 19TH ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,True,10.0,28.0,29.0,2016.0,02/10/2018 03:50:01 PM,"(41.855582561, -87.694883641)",762.0,14.0
378656,11189566,12/11/2017 11:00:00 AM,018XX N FREMONT ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,18.0,43.0,7.0,2017.0,02/10/2018 03:50:01 PM,"(41.915153711, -87.650833011)",168.0,34.0
333130,11235869,02/20/2018 11:35:00 AM,007XX E 63RD ST,BATTERY,SIMPLE,STREET,False,3.0,20.0,42.0,2018.0,05/04/2018 03:51:04 PM,"(41.780375637, -87.607959402)",332.0,4.0
581389,10882065,03/17/2017 04:45:00 PM,055XX W GRACE ST,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,16.0,38.0,15.0,2017.0,02/10/2018 03:50:01 PM,"(41.949549773, -87.765211299)",231.0,19.0
97287,11559937,01/02/2019 02:27:00 AM,055XX N MONITOR AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,True,16.0,45.0,11.0,2019.0,01/10/2019 03:16:50 PM,"(41.981654106, -87.774679863)",693.0,50.0
588594,10869398,03/06/2017 05:00:00 AM,076XX S HALSTED ST,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,False,6.0,17.0,71.0,2017.0,02/10/2018 03:50:01 PM,"(41.755633717, -87.644173224)",572.0,31.0
412098,11129789,10/25/2017 09:31:00 PM,003XX E ILLINOIS ST,THEFT,RETAIL THEFT,DRUG STORE,False,18.0,42.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.891037284, -87.618343879)",159.0,36.0
320291,11257023,03/11/2018 02:40:00 PM,083XX S KEDZIE AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,8.0,18.0,70.0,2018.0,05/04/2018 03:51:04 PM,"(41.742267488, -87.702192623)",199.0,30.0
160873,11466270,10/04/2018 01:00:00 AM,026XX S MICHIGAN AVE,BATTERY,AGG PO HANDS NO/MIN INJURY,HOSPITAL BUILDING/GROUNDS,True,1.0,2.0,35.0,2018.0,10/11/2018 04:04:07 PM,"(41.845298749, -87.623628162)",191.0,9.0
333825,11238480,02/19/2018 10:00:00 AM,033XX W FILLMORE ST,NARCOTICS,FORFEIT PROPERTY,POLICE FACILITY/VEH PARKING LOT,True,11.0,24.0,29.0,2018.0,05/04/2018 03:51:04 PM,"(41.868180939, -87.709271389)",98.0,14.0
615403,10829167,01/26/2017 10:00:00 AM,020XX W 82ND ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,6.0,18.0,71.0,2017.0,02/14/2017 03:49:42 PM,"(41.744781644, -87.673915704)",574.0,30.0
298712,11283410,04/12/2018 08:30:00 AM,073XX S WABASH AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,3.0,6.0,69.0,2018.0,05/04/2018 03:51:04 PM,"(41.761227906, -87.623206489)",474.0,32.0
613589,10831833,01/28/2017 06:26:00 PM,078XX S SANGAMON ST,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,6.0,17.0,71.0,2017.0,02/14/2017 03:49:42 PM,"(41.751952848, -87.647716123)",487.0,31.0
534220,10953387,05/21/2017 10:00:00 PM,052XX S LUNA AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,8.0,23.0,56.0,2017.0,02/10/2018 03:50:01 PM,"(41.797728859, -87.761229144)",607.0,8.0
51644,11625767,03/15/2019 10:00:00 PM,034XX N CLARK ST,THEFT,FROM BUILDING,SMALL RETAIL STORE,False,19.0,44.0,6.0,2019.0,03/22/2019 04:21:33 PM,"(41.944954205, -87.654705688)",710.0,25.0
264141,11346855,05/27/2018 10:00:00 PM,014XX W FARGO AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,24.0,49.0,1.0,2018.0,06/20/2018 03:58:11 PM,"(42.017152245, -87.666104583)",357.0,5.0
596669,10856951,02/21/2017 05:28:00 PM,026XX N KILPATRICK AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,25.0,31.0,19.0,2017.0,02/10/2018 03:50:01 PM,"(41.929020612, -87.744049662)",305.0,17.0
404028,11140661,11/05/2017 04:50:00 PM,001XX N STATE ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,False,1.0,42.0,32.0,2017.0,02/10/2018 03:50:01 PM,"(41.883500187, -87.627876698)",580.0,36.0
258730,11337004,06/03/2018 02:00:00 AM,0000X W OAK ST,BATTERY,SIMPLE,STREET,False,18.0,42.0,8.0,2018.0,06/10/2018 03:50:33 PM,"(41.900588156, -87.628706133)",230.0,11.0
433048,11102668,09/27/2017 02:00:00 PM,036XX W CERMAK RD,BATTERY,SIMPLE,STREET,False,10.0,22.0,30.0,2017.0,02/10/2018 03:50:01 PM,"(41.851660202, -87.715304747)",157.0,28.0
19699,11673374,05/02/2019 05:39:00 AM,003XX W 93RD ST,THEFT,$500 AND UNDER,STREET,False,6.0,21.0,49.0,2019.0,05/09/2019 04:13:26 PM,"(41.725766997, -87.632312072)",187.0,13.0
84248,11574350,01/22/2019 04:15:00 AM,075XX S SAGINAW AVE,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,4.0,7.0,43.0,2019.0,01/29/2019 04:19:06 PM,"(41.758075796, -87.560036276)",245.0,37.0
226771,11380114,07/12/2018 06:00:00 PM,042XX W KAMERLING AVE,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,25.0,37.0,23.0,2018.0,07/19/2018 03:58:29 PM,"(41.905292223, -87.732064418)",286.0,49.0
354716,11206432,01/17/2018 01:30:00 PM,011XX S STATE ST,THEFT,FROM BUILDING,BARBERSHOP,False,1.0,2.0,32.0,2018.0,05/04/2018 03:51:04 PM,"(41.868761025, -87.627458687)",12.0,10.0
525279,11181539,06/02/2017 01:00:00 PM,001XX E RANDOLPH ST,THEFT,POCKET-PICKING,PARKING LOT/GARAGE(NON.RESID.),False,1.0,42.0,32.0,2017.0,02/10/2018 03:50:01 PM,"(41.884484068, -87.623213022)",580.0,36.0
173247,11449481,09/17/2018 06:57:00 PM,002XX E 35TH ST,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,2.0,3.0,35.0,2018.0,09/24/2018 04:05:29 PM,"(41.831061814, -87.621459125)",190.0,9.0
697873,10702321,10/02/2016 12:30:00 PM,032XX N NEVA AVE,BATTERY,SIMPLE,ALLEY,False,16.0,36.0,17.0,2016.0,02/10/2018 03:50:01 PM,"(41.938608852, -87.805521568)",396.0,7.0
323245,11249113,03/07/2018 07:35:00 AM,083XX S MICHIGAN AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,6.0,6.0,44.0,2018.0,05/04/2018 03:51:04 PM,"(41.743026051, -87.621168218)",406.0,32.0
351193,11210926,01/22/2018 03:40:00 PM,019XX W NORWOOD ST,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,24.0,40.0,2.0,2018.0,05/04/2018 03:51:04 PM,"(41.99190015, -87.678959926)",43.0,24.0
32464,11653985,04/13/2019 08:56:00 AM,038XX S GILES AVE,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,2.0,3.0,35.0,2019.0,04/20/2019 04:05:46 PM,"(41.824834783, -87.61920201)",222.0,9.0
240695,11360360,06/25/2018 08:30:00 PM,017XX W MORSE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,24.0,49.0,1.0,2018.0,07/02/2018 03:51:34 PM,"(42.007769359, -87.67408765)",49.0,5.0
462211,23532,08/20/2017 02:35:00 AM,119XX S LOOMIS ST,HOMICIDE,FIRST DEGREE MURDER,STREET,False,5.0,34.0,53.0,2017.0,03/19/2019 04:11:22 PM,"(41.67749962, -87.656552816)",662.0,22.0
109239,11536606,12/15/2018 08:10:00 PM,085XX S OGLESBY AVE,BATTERY,AGGRAVATED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),False,4.0,8.0,46.0,2018.0,12/22/2018 04:10:31 PM,"(41.739855484, -87.56727529)",507.0,35.0
716295,10674878,09/08/2016 09:00:00 PM,017XX N NORMANDY AVE,THEFT,FROM BUILDING,RESIDENCE-GARAGE,False,25.0,36.0,25.0,2016.0,02/10/2018 03:50:01 PM,"(41.911322332, -87.792413878)",598.0,7.0
389579,11159886,11/26/2017 12:16:00 PM,059XX S ELIZABETH ST,ASSAULT,SIMPLE,SIDEWALK,False,7.0,16.0,67.0,2017.0,02/10/2018 03:50:01 PM,"(41.786060755, -87.655881629)",278.0,2.0
509832,10991433,06/21/2017 09:30:00 PM,011XX E 48TH ST,THEFT,OVER $500,STREET,False,2.0,4.0,39.0,2017.0,02/10/2018 03:50:01 PM,"(41.80781037, -87.59805463)",399.0,10.0
564717,10907371,04/10/2017 04:00:00 PM,030XX N BROADWAY,THEFT,FROM BUILDING,OTHER,False,19.0,44.0,6.0,2017.0,02/10/2018 03:50:01 PM,"(41.937227668, -87.644305471)",683.0,25.0
179975,11441432,09/08/2018 07:00:00 PM,055XX S HOMAN AVE,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,False,8.0,14.0,63.0,2018.0,09/15/2018 04:00:37 PM,"(41.792450938, -87.708429669)",801.0,8.0
83428,11574854,01/23/2019 12:00:00 PM,048XX W FULTON ST,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,RESIDENCE,False,15.0,28.0,25.0,2019.0,01/30/2019 04:14:07 PM,"(41.885718854, -87.747180033)",696.0,23.0
637049,10795642,12/26/2016 04:00:00 PM,013XX N PULASKI RD,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,25.0,27.0,23.0,2016.0,02/10/2018 03:50:01 PM,"(41.904784756, -87.726367893)",286.0,45.0
194266,11421518,08/21/2018 05:40:00 PM,038XX W OHIO ST,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,11.0,27.0,23.0,2018.0,08/28/2018 04:01:15 PM,"(41.891739422, -87.72186006)",584.0,46.0
303428,11276597,04/05/2018 10:45:00 AM,058XX N LINCOLN AVE,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",True,20.0,40.0,2.0,2018.0,05/04/2018 03:51:04 PM,"(41.987362912, -87.702293402)",65.0,24.0
414925,11125834,10/21/2017 11:00:00 PM,002XX W 87TH ST,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,MOVIE HOUSE/THEATER,False,6.0,21.0,44.0,2017.0,02/10/2018 03:50:01 PM,"(41.736126864, -87.629184056)",1.0,13.0
242479,11357396,06/23/2018 07:25:00 PM,012XX W GARFIELD BLVD,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,True,7.0,16.0,67.0,2018.0,06/30/2018 03:49:07 PM,"(41.793799573, -87.655404089)",297.0,2.0
242875,11357318,06/23/2018 09:00:00 AM,023XX N KILBOURN AVE,THEFT,FROM BUILDING,RESIDENCE,False,25.0,31.0,20.0,2018.0,06/30/2018 03:49:07 PM,"(41.923000969, -87.738957004)",463.0,17.0
78201,11585591,02/02/2019 08:00:00 AM,028XX S CALIFORNIA AVE,THEFT,POCKET-PICKING,NURSING HOME/RETIREMENT HOME,False,10.0,24.0,30.0,2019.0,02/09/2019 04:19:07 PM,"(41.840572746, -87.695117274)",124.0,14.0
656594,10765491,11/26/2016 07:00:00 PM,101XX S INDIANA AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,5.0,9.0,49.0,2016.0,02/10/2018 03:50:01 PM,"(41.710279369, -87.618713388)",570.0,43.0
673575,10740437,11/03/2016 02:45:00 AM,036XX N ASHLAND AVE,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,False,19.0,44.0,6.0,2016.0,02/10/2018 03:50:01 PM,"(41.947501366, -87.66887154)",689.0,18.0
211551,11398400,07/31/2018 07:17:00 PM,037XX W DOUGLAS BLVD,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,10.0,24.0,29.0,2018.0,08/07/2018 04:02:59 PM,"(41.862819672, -87.718104808)",33.0,14.0
246269,11353039,06/18/2018 09:00:00 PM,052XX N LONG AVE,THEFT,$500 AND UNDER,STREET,False,16.0,45.0,11.0,2018.0,06/25/2018 03:52:40 PM,"(41.975401905, -87.762778733)",128.0,50.0
10616,11688820,05/14/2019 07:00:00 PM,020XX E 71ST ST,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,3.0,5.0,43.0,2019.0,05/21/2019 04:08:13 PM,"(41.766253047, -87.574743368)",152.0,33.0
686842,10720564,10/17/2016 02:00:00 AM,015XX N KEYSTONE AVE,THEFT,$500 AND UNDER,STREET,False,25.0,30.0,23.0,2016.0,02/10/2018 03:50:01 PM,"(41.909155263, -87.727726195)",286.0,49.0
529596,10980190,05/27/2017 10:22:00 PM,034XX S COTTAGE GROVE AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,2.0,4.0,35.0,2017.0,02/10/2018 03:50:01 PM,"(41.832278311, -87.611035696)",581.0,10.0
593307,10862111,02/26/2017 10:00:00 PM,011XX S OAKLEY BLVD,THEFT,$500 AND UNDER,STREET,False,12.0,25.0,28.0,2017.0,02/10/2018 03:50:01 PM,"(41.867300404, -87.683606131)",5.0,23.0
588193,10882868,03/06/2017 06:00:00 PM,022XX W PALMER ST,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,14.0,32.0,22.0,2017.0,02/10/2018 03:50:01 PM,"(41.92190248, -87.68408134)",324.0,40.0
474759,11042796,08/04/2017 05:45:00 PM,014XX S TRIPP AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,False,10.0,24.0,29.0,2017.0,02/10/2018 03:50:01 PM,"(41.861975026, -87.731159844)",761.0,14.0
304775,11274891,04/03/2018 09:30:00 AM,024XX S MARSHALL BLVD,BATTERY,SIMPLE,SIDEWALK,False,10.0,12.0,30.0,2018.0,05/04/2018 03:51:04 PM,"(41.848105118, -87.698965922)",203.0,1.0
479177,11038215,07/30/2017 11:48:00 AM,005XX N MILWAUKEE AVE,THEFT,$500 AND UNDER,RESIDENCE,False,12.0,27.0,24.0,2017.0,02/10/2018 03:50:01 PM,"(41.892146408, -87.649046949)",522.0,46.0
217735,11390193,07/23/2018 11:45:00 PM,017XX N CLARK ST,THEFT,OVER $500,STREET,False,18.0,43.0,7.0,2018.0,07/30/2018 03:52:24 PM,"(41.914055338, -87.633396724)",271.0,34.0
361330,11197695,01/06/2018 08:30:00 PM,053XX S PEORIA ST,BATTERY,DOMESTIC BATTERY SIMPLE,ABANDONED BUILDING,False,9.0,20.0,61.0,2018.0,05/04/2018 03:51:04 PM,"(41.796555629, -87.647677349)",768.0,4.0
636678,10797119,12/27/2016 06:02:00 AM,004XX S PULASKI RD,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,GAS STATION,False,11.0,24.0,26.0,2016.0,02/10/2018 03:50:01 PM,"(41.874974798, -87.725475051)",675.0,23.0
86176,11571851,01/18/2019 02:10:00 PM,003XX S LA SALLE ST,THEFT,FROM BUILDING,RESTAURANT,False,1.0,42.0,32.0,2019.0,01/25/2019 04:14:00 PM,"(41.877821787, -87.63181674)",92.0,36.0
647439,10780057,12/09/2016 09:00:00 PM,008XX N LEAVITT ST,CRIMINAL DAMAGE,TO PROPERTY,OTHER,False,12.0,32.0,24.0,2016.0,02/10/2018 03:50:01 PM,"(41.896481652, -87.681966104)",541.0,11.0
726813,10659262,08/26/2016 10:00:00 PM,035XX W WABANSIA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,False,14.0,26.0,23.0,2016.0,02/10/2018 03:50:01 PM,"(41.911826448, -87.715558663)",352.0,49.0
297565,11284501,04/13/2018 05:50:00 PM,016XX W MAYPOLE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,False,12.0,27.0,28.0,2018.0,05/04/2018 03:51:04 PM,"(41.88423381, -87.668506583)",579.0,46.0
481204,11033427,07/27/2017 10:20:00 PM,041XX W ROOSEVELT RD,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,11.0,24.0,29.0,2017.0,02/10/2018 03:50:01 PM,"(41.866112237, -87.729377157)",98.0,14.0
88121,11567663,01/15/2019 03:49:00 PM,022XX S KOSTNER AVE,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,ALLEY,True,10.0,22.0,29.0,2019.0,01/23/2019 11:26:56 AM,"(41.85076013, -87.734480326)",125.0,28.0
36098,11648633,04/08/2019 06:20:00 AM,0000X S WACKER DR,THEFT,OVER $500,SIDEWALK,False,1.0,42.0,32.0,2019.0,04/15/2019 04:11:49 PM,"(41.881131159, -87.636745285)",92.0,36.0
500166,11004936,07/03/2017 11:18:00 PM,092XX S COMMERCIAL AVE,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,PARKING LOT/GARAGE(NON.RESID.),True,4.0,10.0,46.0,2017.0,02/10/2018 03:50:01 PM,"(41.727707947, -87.551205466)",510.0,47.0
73260,11591003,02/09/2019 06:24:00 PM,008XX N MICHIGAN AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,18.0,42.0,8.0,2019.0,02/16/2019 04:06:44 PM,"(41.897982937, -87.624095634)",104.0,36.0
504015,11001439,06/29/2017 11:00:00 AM,061XX N MC CLELLAN AVE,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,16.0,41.0,12.0,2017.0,02/10/2018 03:50:01 PM,"(41.994404347, -87.769767719)",781.0,38.0
592779,10862955,02/27/2017 06:52:00 PM,060XX S HARPER AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,3.0,5.0,42.0,2017.0,02/10/2018 03:50:01 PM,"(41.784927826, -87.58814486)",469.0,33.0
355935,11468473,01/15/2018 12:00:00 PM,081XX S EBERHART AVE,THEFT,FROM BUILDING,RESIDENCE,False,6.0,6.0,44.0,2018.0,10/11/2018 03:57:17 PM,"(41.746821522, -87.612382823)",11.0,32.0
490056,11021107,07/16/2017 06:30:00 PM,018XX N LINDER AVE,THEFT,OVER $500,STREET,False,25.0,37.0,25.0,2017.0,02/10/2018 03:50:01 PM,"(41.913598438, -87.763153146)",596.0,45.0
110998,11534161,12/13/2018 01:24:00 PM,027XX N LINCOLN AVE,PUBLIC PEACE VIOLATION,BOMB THREAT,APPLIANCE STORE,False,19.0,43.0,7.0,2018.0,12/20/2018 04:12:36 PM,"(41.931943182, -87.65784615)",795.0,34.0
522852,10978655,06/05/2017 12:00:00 PM,015XX S STATE ST,THEFT,FROM BUILDING,OTHER,False,1.0,3.0,33.0,2017.0,02/10/2018 03:50:01 PM,"(41.860568255, -87.627266135)",330.0,9.0
701939,10702174,09/26/2016 10:00:00 PM,118XX S UNION AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,STREET,False,5.0,34.0,53.0,2016.0,02/10/2018 03:50:01 PM,"(41.679042016, -87.639536668)",255.0,22.0
425195,11112123,10/07/2017 11:00:00 PM,055XX N LINCOLN AVE,ROBBERY,STRONGARM - NO WEAPON,HOTEL/MOTEL,False,20.0,40.0,4.0,2017.0,02/10/2018 03:50:01 PM,"(41.982174413, -87.693510194)",29.0,24.0
676048,10739753,10/31/2016 09:00:00 AM,105XX S LANGLEY AVE,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,"SCHOOL, PUBLIC, GROUNDS",False,5.0,9.0,50.0,2016.0,02/10/2018 03:50:01 PM,"(41.702588797, -87.606307579)",254.0,43.0
382594,11170050,12/05/2017 03:00:00 PM,032XX N LECLAIRE AVE,NARCOTICS,FOUND SUSPECT NARCOTICS,"SCHOOL, PUBLIC, BUILDING",True,16.0,30.0,15.0,2017.0,02/10/2018 03:50:01 PM,"(41.939898633, -87.754281422)",114.0,17.0
561576,10913035,04/14/2017 11:58:00 PM,105XX S MICHIGAN AVE,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,True,5.0,9.0,49.0,2017.0,02/10/2018 03:50:01 PM,"(41.702514517, -87.62073655)",236.0,43.0
80569,11579451,01/28/2019 02:15:00 PM,021XX S TRUMBULL AVE,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,True,10.0,24.0,29.0,2019.0,02/04/2019 04:25:57 PM,"(41.852732872, -87.711176088)",157.0,14.0
53804,11620905,03/12/2019 05:45:00 PM,024XX S TRUMBULL AVE,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,10.0,22.0,30.0,2019.0,03/19/2019 04:21:52 PM,"(41.847351577, -87.71121355)",755.0,28.0
444346,11086371,09/13/2017 05:00:00 AM,027XX W 15TH ST,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,HOSPITAL BUILDING/GROUNDS,False,10.0,28.0,29.0,2017.0,02/10/2018 03:50:01 PM,"(41.861081457, -87.693790049)",16.0,23.0
681046,10728714,10/24/2016 04:30:00 PM,030XX N CHRISTIANA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,14.0,35.0,21.0,2016.0,02/10/2018 03:50:01 PM,"(41.936377399, -87.711187041)",216.0,12.0
72177,11603090,02/11/2019 12:00:00 PM,040XX N PARKSIDE AVE,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,16.0,38.0,15.0,2019.0,02/24/2019 04:00:54 PM,"(41.953755158, -87.768243684)",26.0,19.0
473784,11044123,08/05/2017 06:45:00 PM,003XX E RANDOLPH ST,THEFT,POCKET-PICKING,PARK PROPERTY,False,1.0,42.0,32.0,2017.0,02/10/2018 03:50:01 PM,"(41.884333364, -87.619266937)",580.0,36.0
531508,10957548,05/25/2017 01:00:00 PM,075XX S ASHLAND AVE,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,6.0,17.0,71.0,2017.0,02/10/2018 03:50:01 PM,"(41.756640447, -87.663590843)",557.0,31.0
200140,11414065,08/14/2018 01:00:00 PM,005XX W ALDINE AVE,ASSAULT,SIMPLE,RESIDENCE,False,19.0,44.0,6.0,2018.0,08/21/2018 04:05:53 PM,"(41.942252105, -87.643354519)",169.0,25.0
254380,11342226,06/08/2018 05:00:00 PM,013XX W ROOSEVELT RD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,12.0,2.0,28.0,2018.0,06/15/2018 04:08:10 PM,"(41.866944368, -87.65991125)",759.0,23.0
114328,11529577,12/08/2018 07:15:00 PM,030XX N GRESHAM AVE,ASSAULT,SIMPLE,ALLEY,False,14.0,35.0,21.0,2018.0,12/15/2018 04:10:10 PM,"(41.936529545, -87.71394941)",55.0,12.0
453142,11073760,09/01/2017 01:12:00 AM,020XX W NORTH AVE,NARCOTICS,POSS: COCAINE,ALLEY,True,14.0,1.0,24.0,2017.0,02/10/2018 03:50:01 PM,"(41.910470499, -87.678366829)",298.0,11.0
424811,11128745,10/08/2017 03:00:00 PM,039XX S CALUMET AVE,DECEPTIVE PRACTICE,AGGRAVATED FINANCIAL IDENTITY THEFT,APARTMENT,False,2.0,3.0,38.0,2017.0,02/10/2018 03:50:01 PM,"(41.823033098, -87.618528623)",163.0,9.0
93415,11563219,01/07/2019 03:00:00 PM,012XX W 110TH ST,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,False,22.0,34.0,75.0,2019.0,01/18/2019 09:37:14 AM,"(41.694051797, -87.653018083)",315.0,22.0
461290,11075119,08/21/2017 11:21:00 AM,045XX W HOMER ST,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,25.0,31.0,20.0,2017.0,02/10/2018 03:50:01 PM,"(41.916102202, -87.739531729)",135.0,44.0
587950,10870086,03/07/2017 02:35:00 AM,083XX S KEDZIE AVE,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,False,8.0,18.0,70.0,2017.0,02/10/2018 03:50:01 PM,"(41.742267488, -87.702192623)",199.0,30.0
708245,10686119,09/18/2016 10:09:00 PM,061XX S MONITOR AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,8.0,13.0,64.0,2016.0,02/10/2018 03:50:01 PM,"(41.780772154, -87.767939126)",265.0,15.0
684163,10724537,10/20/2016 04:00:00 PM,039XX S FEDERAL ST,ROBBERY,ARMED: HANDGUN,STREET,False,2.0,3.0,38.0,2016.0,02/10/2018 03:50:01 PM,"(41.823270969, -87.628600605)",414.0,9.0
687853,10717776,10/15/2016 08:00:00 PM,064XX S LOCKWOOD AVE,THEFT,$500 AND UNDER,STREET,False,8.0,13.0,64.0,2016.0,02/10/2018 03:50:01 PM,"(41.77504058, -87.754417571)",337.0,15.0
406489,11137455,11/02/2017 12:38:00 PM,104XX S MICHIGAN AVE,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,True,5.0,9.0,49.0,2017.0,02/10/2018 03:50:01 PM,"(41.705106592, -87.620524823)",236.0,43.0
595016,10910945,02/24/2017 04:24:00 AM,002XX W GRAND AVE,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BANK,False,18.0,42.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.891579621, -87.634674198)",652.0,36.0
226968,11378023,07/12/2018 01:25:00 PM,089XX S PARNELL AVE,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,22.0,21.0,71.0,2018.0,07/19/2018 03:58:29 PM,"(41.732148453, -87.637430415)",608.0,13.0
416327,11124088,10/20/2017 10:30:00 AM,012XX N LOCKWOOD AVE,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,True,25.0,37.0,25.0,2017.0,02/10/2018 03:50:01 PM,"(41.902588831, -87.758255303)",599.0,45.0
694054,10708088,10/07/2016 01:25:00 PM,033XX N ODELL AVE,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,16.0,36.0,17.0,2016.0,02/10/2018 03:50:01 PM,"(41.940190131, -87.810452138)",458.0,7.0
282058,11305044,05/04/2018 08:26:00 PM,002XX N KILDARE AVE,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,11.0,28.0,26.0,2018.0,05/11/2018 03:53:11 PM,"(41.884916443, -87.733155234)",619.0,23.0
96296,11555749,01/03/2019 02:40:00 PM,012XX S MILLARD AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,10.0,24.0,29.0,2019.0,01/10/2019 03:16:50 PM,"(41.86550928, -87.71661419)",33.0,14.0
511511,10987468,06/19/2017 06:20:00 PM,021XX E 68TH ST,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,False,3.0,5.0,43.0,2017.0,02/10/2018 03:50:01 PM,"(41.771676173, -87.572314974)",152.0,33.0
727777,10661597,08/25/2016 06:30:00 PM,039XX W 70TH PL,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),False,8.0,13.0,65.0,2016.0,02/10/2018 03:50:01 PM,"(41.765023547, -87.721004719)",317.0,15.0
