,ID,Date,Block,Primary Type,Description,Location Description,Arrest,District,Ward,Community Area,Year,Updated On,Location,Census Tracts,Wards
495211,11012728,07/10/2017 08:30:00 AM,071XX S VINCENNES AVE,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,7.0,6.0,69.0,2017.0,02/10/2018 03:50:01 PM,"(41.764632089, -87.628311641)",494.0,32.0
340009,11226377,02/08/2018 10:11:00 PM,022XX N KILBOURN AVE,ROBBERY,ARMED: HANDGUN,STREET,False,25.0,31.0,20.0,2018.0,05/04/2018 03:51:04 PM,"(41.921889381, -87.738923226)",75.0,44.0
108369,11537564,12/16/2018 11:43:00 PM,013XX W 56TH ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,7.0,16.0,67.0,2018.0,12/23/2018 04:08:10 PM,"(41.792288494, -87.658841391)",297.0,2.0
595940,10858390,02/22/2017 06:45:00 PM,058XX W FILLMORE ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,15.0,29.0,25.0,2017.0,02/10/2018 03:50:01 PM,"(41.867345159, -87.77002594)",61.0,7.0
322371,11251065,03/08/2018 12:45:00 PM,0000X S WABASH AVE,THEFT,FROM BUILDING,RESTAURANT,False,1.0,42.0,32.0,2018.0,05/04/2018 03:51:04 PM,"(41.881582612, -87.626197575)",367.0,36.0
415461,11125213,10/21/2017 10:04:00 AM,066XX W DIVERSEY AVE,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),False,25.0,36.0,19.0,2017.0,02/10/2018 03:50:01 PM,"(41.930939526, -87.790969264)",397.0,44.0
566944,10904483,04/07/2017 02:30:00 PM,0000X E CHICAGO AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,False,18.0,42.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.896702263, -87.626464221)",104.0,36.0
589936,10868599,03/04/2017 12:30:00 AM,026XX N CALIFORNIA AVE,ASSAULT,SIMPLE,NURSING HOME/RETIREMENT HOME,False,14.0,35.0,22.0,2017.0,02/10/2018 03:50:01 PM,"(41.929104501, -87.697531954)",468.0,40.0
98634,11552113,12/31/2018 12:00:00 PM,001XX N STATE ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,1.0,42.0,32.0,2018.0,01/10/2019 03:16:50 PM,"(41.883500187, -87.627876698)",580.0,36.0
355906,11204637,01/15/2018 01:00:00 PM,003XX E 47TH ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,2.0,3.0,38.0,2018.0,05/04/2018 03:51:04 PM,"(41.809347098, -87.618919216)",448.0,9.0
379545,11173502,12/10/2017 12:00:00 AM,045XX N MAGNOLIA AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,19.0,46.0,3.0,2017.0,02/10/2018 03:50:01 PM,"(41.964219904, -87.660998386)",611.0,39.0
611087,10836070,02/01/2017 08:00:00 AM,024XX W HOWARD ST,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,24.0,50.0,2.0,2017.0,02/14/2017 03:49:42 PM,"(42.019502897, -87.69141383)",359.0,27.0
17659,11676454,05/04/2019 10:54:00 PM,121XX S INDIANA AVE,ASSAULT,SIMPLE,APARTMENT,False,5.0,9.0,53.0,2019.0,05/11/2019 04:19:04 PM,"(41.673207966, -87.617674109)",504.0,43.0
682463,10726493,10/22/2016 09:00:00 PM,078XX S SOUTH SHORE DR,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,4.0,7.0,43.0,2016.0,02/10/2018 03:50:01 PM,"(41.754209909, -87.550433015)",421.0,37.0
142204,11491734,10/29/2018 09:00:00 PM,043XX W MADISON ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,11.0,28.0,26.0,2018.0,11/05/2018 04:17:00 PM,"(41.880626297, -87.734036299)",717.0,23.0
188513,11429518,08/28/2018 10:00:00 PM,014XX E 67TH PL,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,3.0,5.0,43.0,2018.0,09/04/2018 04:10:34 PM,"(41.772382595, -87.590518972)",416.0,33.0
351527,11210851,01/22/2018 02:00:00 AM,068XX S PERRY AVE,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,False,7.0,6.0,69.0,2018.0,05/04/2018 03:51:04 PM,"(41.770172698, -87.628291299)",513.0,32.0
290849,11297247,04/23/2018 11:25:00 AM,012XX S SPRINGFIELD AVE,BATTERY,SIMPLE,STREET,False,10.0,24.0,29.0,2018.0,05/04/2018 03:51:04 PM,"(41.86548698, -87.722712365)",33.0,14.0
476506,11040099,08/02/2017 04:00:00 PM,004XX W EVERGREEN AVE,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,False,18.0,27.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.906493907, -87.64000364)",309.0,46.0
679779,10742385,10/26/2016 12:00:00 PM,013XX W 95TH ST,THEFT,OVER $500,"SCHOOL, PRIVATE, GROUNDS",True,22.0,21.0,73.0,2016.0,02/10/2018 03:50:01 PM,"(41.721303358, -87.655873595)",592.0,13.0
182139,11439556,09/05/2018 08:18:00 PM,062XX N CLAREMONT AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,24.0,50.0,2.0,2018.0,09/12/2018 04:05:26 PM,"(41.994827709, -87.688571758)",53.0,27.0
95918,11556190,01/04/2019 01:00:00 AM,071XX S DAMEN AVE,THEFT,$500 AND UNDER,SIDEWALK,False,7.0,17.0,67.0,2019.0,01/18/2019 09:37:14 AM,"(41.764349018, -87.673521113)",433.0,31.0
51389,11624782,03/16/2019 10:00:00 AM,050XX W JACKSON BLVD,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,False,15.0,28.0,25.0,2019.0,03/23/2019 04:03:16 PM,"(41.876713651, -87.750695557)",184.0,23.0
185893,11432708,09/01/2018 03:40:00 AM,068XX S CLAREMONT AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,8.0,17.0,66.0,2018.0,09/20/2018 03:58:47 PM,"(41.769633861, -87.682059557)",370.0,31.0
525043,10967108,06/02/2017 06:00:00 PM,023XX W MADISON ST,THEFT,$500 AND UNDER,GROCERY FOOD STORE,False,12.0,2.0,28.0,2017.0,02/10/2018 03:50:01 PM,"(41.881183664, -87.685081252)",37.0,46.0
548008,10933184,05/03/2017 12:00:00 PM,065XX S LOOMIS BLVD,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,7.0,17.0,67.0,2017.0,02/10/2018 03:50:01 PM,"(41.77496338, -87.659239244)",279.0,31.0
357000,11207945,01/13/2018 03:00:00 PM,028XX N LINCOLN AVE,THEFT,FROM BUILDING,APARTMENT,False,19.0,32.0,6.0,2018.0,05/04/2018 03:51:04 PM,"(41.933384769, -87.659863294)",679.0,40.0
511360,10987745,06/19/2017 10:20:00 PM,040XX W MONROE ST,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,11.0,28.0,26.0,2017.0,02/10/2018 03:50:01 PM,"(41.879753885, -87.726248634)",675.0,23.0
715569,10675312,09/09/2016 06:40:00 PM,001XX N MICHIGAN AVE,ROBBERY,STRONGARM - NO WEAPON,SMALL RETAIL STORE,False,1.0,42.0,32.0,2016.0,02/10/2018 03:50:01 PM,"(41.884790951, -87.624469241)",580.0,36.0
635255,10877814,12/29/2016 09:00:00 AM,0000X E WACKER DR,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,HOTEL/MOTEL,False,1.0,42.0,32.0,2016.0,02/10/2018 03:50:01 PM,"(41.887849586, -87.625610638)",580.0,36.0
440792,11090697,09/17/2017 05:30:00 PM,052XX S LINDER AVE,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,8.0,23.0,56.0,2017.0,02/10/2018 03:50:01 PM,"(41.797728259, -87.760007908)",607.0,8.0
721253,10669967,09/02/2016 03:00:00 PM,021XX W 21ST ST,THEFT,FROM BUILDING,RESIDENTIAL YARD (FRONT/BACK),False,12.0,25.0,31.0,2016.0,02/10/2018 03:50:01 PM,"(41.853957373, -87.679655818)",4.0,26.0
13241,11683288,05/10/2019 10:30:00 PM,012XX W ROOSEVELT RD,BATTERY,SIMPLE,APARTMENT,True,12.0,28.0,28.0,2019.0,05/17/2019 04:08:03 PM,"(41.866970774, -87.658332297)",759.0,23.0
692581,10710841,10/09/2016 12:00:00 PM,011XX S DELANO CT W,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,1.0,2.0,32.0,2016.0,02/10/2018 03:50:01 PM,"(41.868007742, -87.63261427)",12.0,26.0
613324,10832024,01/29/2017 01:53:00 AM,026XX W IOWA ST,ROBBERY,ARMED: HANDGUN,STREET,False,12.0,26.0,24.0,2017.0,02/14/2017 03:49:42 PM,"(41.897494181, -87.693665622)",543.0,49.0
698320,10701753,10/01/2016 08:17:00 PM,102XX S PRAIRIE AVE,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,5.0,9.0,49.0,2016.0,02/10/2018 03:50:01 PM,"(41.708476751, -87.617455209)",570.0,43.0
271853,11330415,05/18/2018 08:00:00 AM,066XX S LANGLEY AVE,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,3.0,20.0,42.0,2018.0,06/01/2018 03:48:41 PM,"(41.774073817, -87.608246709)",332.0,4.0
381788,11170680,12/06/2017 05:45:00 PM,036XX S PRAIRIE AVE,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,2.0,3.0,35.0,2017.0,02/10/2018 03:50:01 PM,"(41.828459751, -87.620493619)",222.0,9.0
277381,11480203,05/10/2018 06:10:00 PM,005XX W CORNELIA AVE,DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,APARTMENT,False,19.0,46.0,6.0,2018.0,10/27/2018 04:00:07 PM,"(41.946493743, -87.643202182)",535.0,39.0
522907,10970145,06/05/2017 10:27:00 AM,033XX W 60TH ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,8.0,16.0,66.0,2017.0,02/10/2018 03:50:01 PM,"(41.784375227, -87.706550114)",344.0,6.0
252064,11344411,06/11/2018 04:39:00 PM,0000X N STATE ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,1.0,42.0,32.0,2018.0,06/18/2018 03:51:47 PM,"(41.882394062, -87.627844798)",92.0,36.0
680311,10731290,10/25/2016 05:30:00 PM,029XX W 25TH PL,THEFT,$500 AND UNDER,STREET,False,10.0,12.0,30.0,2016.0,02/10/2018 03:50:01 PM,"(41.845532978, -87.698330711)",262.0,1.0
414791,11126001,10/22/2017 02:30:00 AM,055XX N SAWYER AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,17.0,40.0,13.0,2017.0,02/10/2018 03:50:01 PM,"(41.982232512, -87.710056738)",167.0,38.0
127857,11511278,11/19/2018 04:05:00 AM,078XX S COLES AVE,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,False,4.0,7.0,43.0,2018.0,11/26/2018 04:16:31 PM,"(41.752914486, -87.551222034)",421.0,37.0
475958,11042747,08/03/2017 10:30:00 AM,003XX E RANDOLPH ST,THEFT,$500 AND UNDER,PARK PROPERTY,False,1.0,42.0,32.0,2017.0,02/10/2018 03:50:01 PM,"(41.884335468, -87.619164088)",580.0,36.0
370241,11198729,12/22/2017 07:00:00 PM,038XX W 26TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,10.0,22.0,30.0,2017.0,05/04/2018 03:51:04 PM,"(41.844311886, -87.720065791)",227.0,28.0
562230,10914311,04/14/2017 06:45:00 AM,100XX W OHARE ST,OTHER OFFENSE,TELEPHONE THREAT,AIRPORT/AIRCRAFT,False,16.0,41.0,76.0,2017.0,02/10/2018 03:50:01 PM,"(41.976290414, -87.905227221)",668.0,29.0
660274,10760285,11/21/2016 10:00:00 AM,051XX S ASHLAND AVE,THEFT,ATTEMPT THEFT,SMALL RETAIL STORE,False,9.0,16.0,61.0,2016.0,02/10/2018 03:50:01 PM,"(41.800750812, -87.664763778)",789.0,2.0
51078,11628091,03/16/2019 05:48:00 PM,053XX S CORNELL AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,2.0,5.0,41.0,2019.0,03/27/2019 04:03:05 PM,"(41.799030006, -87.585505972)",501.0,33.0
130404,11516686,11/15/2018 11:21:00 AM,014XX S TRUMBULL AVE,ASSAULT,SIMPLE,RESIDENCE,False,10.0,24.0,29.0,2018.0,11/28/2018 04:14:58 PM,"(41.861975288, -87.711637158)",772.0,14.0
491496,11018352,07/15/2017 12:15:00 AM,080XX S PAXTON AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,4.0,8.0,46.0,2017.0,02/10/2018 03:50:01 PM,"(41.749304653, -87.57106944)",507.0,35.0
188472,11429347,08/28/2018 11:04:00 PM,038XX S ELLIS AVE,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,2.0,4.0,36.0,2018.0,09/04/2018 04:10:34 PM,"(41.824914418, -87.605655435)",221.0,10.0
322477,11481092,03/08/2018 10:00:00 AM,101XX S HOYNE AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,22.0,19.0,72.0,2018.0,10/24/2018 04:13:41 PM,"(41.709662372, -87.675311189)",629.0,42.0
613908,10831353,01/28/2017 08:44:00 AM,074XX N HOYNE AVE,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,False,24.0,49.0,1.0,2017.0,02/14/2017 03:49:42 PM,"(42.016203731, -87.68300897)",52.0,5.0
661126,10759008,11/19/2016 11:45:00 PM,026XX W 106TH ST,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,22.0,19.0,72.0,2016.0,02/10/2018 03:50:01 PM,"(41.700857415, -87.687199524)",553.0,42.0
596383,10857278,02/22/2017 02:12:00 AM,013XX N HUDSON AVE,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),False,18.0,27.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.907153315, -87.639680572)",309.0,46.0
469319,11050800,08/11/2017 10:25:00 AM,053XX W CHICAGO AVE,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,15.0,37.0,25.0,2017.0,02/10/2018 03:50:01 PM,"(41.894896641, -87.759885316)",562.0,45.0
153702,11476186,10/14/2018 03:24:00 AM,040XX N MARMORA AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,16.0,38.0,15.0,2018.0,10/21/2018 04:09:44 PM,"(41.953765876, -87.774357316)",26.0,19.0
45772,11633466,03/24/2019 05:06:00 PM,012XX N PAULINA ST,WEAPONS VIOLATION,UNLAWFUL USE/SALE AIR RIFLE,STREET,False,14.0,1.0,24.0,2019.0,03/31/2019 04:15:59 PM,"(41.903863577, -87.670444599)",481.0,41.0
124421,11516650,11/24/2018 09:00:00 AM,054XX N EAST RIVER RD,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,16.0,41.0,76.0,2018.0,12/01/2018 04:09:34 PM,"(41.977848233, -87.84646896)",8.0,29.0
430294,11104928,10/01/2017 03:40:00 AM,027XX W CONGRESS PKWY,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,11.0,28.0,27.0,2017.0,02/10/2018 03:50:01 PM,"(41.87490098, -87.694680396)",38.0,23.0
303647,11276297,04/04/2018 11:00:00 PM,002XX N LEAMINGTON AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,15.0,28.0,25.0,2018.0,05/04/2018 03:51:04 PM,"(41.884801266, -87.754011677)",696.0,23.0
281069,11308550,05/05/2018 11:45:00 PM,009XX N CAMBRIDGE AVE,THEFT,OVER $500,RESIDENCE,False,18.0,27.0,8.0,2018.0,05/12/2018 03:56:14 PM,"(41.898475258, -87.641824107)",617.0,46.0
636170,10796387,12/27/2016 09:10:00 PM,018XX S KEELER AVE,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,10.0,24.0,29.0,2016.0,01/03/2017 03:52:21 PM,"(41.855938517, -87.729755531)",753.0,14.0
118549,11523674,12/02/2018 10:50:00 PM,052XX W 63RD PL,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,8.0,13.0,64.0,2018.0,12/09/2018 04:09:43 PM,"(41.777394286, -87.752607282)",337.0,15.0
106496,11540762,12/19/2018 04:56:00 PM,031XX W CERMAK RD,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),True,10.0,12.0,30.0,2018.0,12/26/2018 04:22:24 PM,"(41.851794306, -87.703117482)",201.0,1.0
642047,10790886,12/18/2016 10:00:00 PM,015XX S WABASH AVE,STALKING,CYBERSTALKING,BAR OR TAVERN,False,1.0,3.0,33.0,2016.0,02/10/2018 03:50:01 PM,"(41.861335178, -87.625690175)",374.0,9.0
509431,10996252,06/22/2017 12:00:00 PM,069XX W HIGGINS AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,16.0,41.0,10.0,2017.0,02/10/2018 03:50:01 PM,"(41.979693542, -87.800401259)",699.0,29.0
490622,11019298,07/16/2017 12:27:00 AM,040XX S PRAIRIE AVE,ASSAULT,SIMPLE,SIDEWALK,False,2.0,3.0,38.0,2017.0,02/10/2018 03:50:01 PM,"(41.821441875, -87.619925765)",163.0,9.0
196095,11418897,08/19/2018 06:26:00 AM,045XX N CLARENDON AVE,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,TAXICAB,False,19.0,46.0,3.0,2018.0,08/26/2018 04:00:33 PM,"(41.964231677, -87.649978542)",636.0,39.0
641306,10789088,12/20/2016 03:00:00 AM,045XX N PAULINA ST,THEFT,FROM BUILDING,APARTMENT,False,19.0,47.0,3.0,2016.0,02/10/2018 03:50:01 PM,"(41.963865814, -87.670896639)",576.0,18.0
481611,11033102,07/27/2017 12:45:00 PM,024XX W DEVON AVE,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,False,24.0,50.0,2.0,2017.0,02/10/2018 03:50:01 PM,"(41.997718913, -87.690319457)",31.0,27.0
650267,10775439,12/05/2016 03:00:00 PM,082XX S KEDZIE AVE,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,8.0,18.0,70.0,2016.0,02/10/2018 03:50:01 PM,"(41.743587653, -87.702220002)",243.0,30.0
412927,11129242,10/24/2017 06:16:00 PM,031XX N CLARK ST,THEFT,$500 AND UNDER,DEPARTMENT STORE,False,19.0,44.0,6.0,2017.0,02/10/2018 03:50:01 PM,"(41.93859561, -87.649576033)",681.0,25.0
93993,11560337,01/06/2019 04:30:00 PM,013XX S CANAL ST,THEFT,OVER $500,SMALL RETAIL STORE,False,1.0,11.0,28.0,2019.0,02/15/2019 03:57:10 PM,"(41.864493678, -87.639158)",97.0,48.0
563326,10909693,04/12/2017 03:50:00 PM,012XX W 103RD ST,BATTERY,SIMPLE,RESIDENCE,True,22.0,21.0,73.0,2017.0,02/10/2018 03:50:01 PM,"(41.706812477, -87.654333805)",594.0,22.0
18360,11675456,05/03/2019 10:40:00 PM,081XX S MARYLAND AVE,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,6.0,8.0,44.0,2019.0,05/10/2019 04:20:42 PM,"(41.747184808, -87.603851467)",247.0,35.0
350700,11212006,01/23/2018 09:00:00 AM,008XX E 67TH ST,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,False,3.0,5.0,42.0,2018.0,05/04/2018 03:51:04 PM,"(41.773148139, -87.605075066)",347.0,33.0
383387,11168910,12/04/2017 01:30:00 PM,018XX N CLYBOURN AVE,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,False,18.0,32.0,7.0,2017.0,02/10/2018 03:50:01 PM,"(41.914486666, -87.654503156)",168.0,34.0
598659,10854665,02/18/2017 08:00:00 PM,005XX W 45TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,9.0,11.0,61.0,2017.0,02/10/2018 03:50:01 PM,"(41.811731082, -87.638928321)",707.0,48.0
7364,11692132,05/19/2019 06:20:00 AM,047XX S JUSTINE ST,ROBBERY,STRONGARM - NO WEAPON,STREET,False,9.0,20.0,61.0,2019.0,05/26/2019 04:04:27 PM,"(41.808264196, -87.66374299)",677.0,4.0
564316,10908067,04/11/2017 08:00:00 AM,050XX S MAPLEWOOD AVE,THEFT,OVER $500,STREET,False,9.0,14.0,63.0,2017.0,02/10/2018 03:50:01 PM,"(41.802422886, -87.687936962)",763.0,8.0
165454,11460221,09/27/2018 10:23:00 PM,048XX S WOOD ST,ROBBERY,ARMED: HANDGUN,STREET,True,9.0,20.0,61.0,2018.0,10/04/2018 04:18:00 PM,"(41.805744159, -87.669755148)",740.0,3.0
192604,11424505,08/23/2018 08:15:00 PM,010XX W 14TH ST,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,APARTMENT,False,12.0,25.0,28.0,2018.0,08/30/2018 04:04:47 PM,"(41.863459158, -87.652462374)",760.0,26.0
301556,11281759,04/08/2018 02:00:00 AM,0000X W DIVISION ST,THEFT,FROM BUILDING,BAR OR TAVERN,False,18.0,42.0,8.0,2018.0,05/04/2018 03:51:04 PM,"(41.903929491, -87.629415106)",17.0,11.0
221112,11386421,07/19/2018 09:00:00 PM,003XX E WACKER DR,THEFT,$500 AND UNDER,SIDEWALK,False,1.0,42.0,32.0,2018.0,07/26/2018 03:51:12 PM,"(41.887812777, -87.620546628)",580.0,36.0
442956,11087976,09/15/2017 12:55:00 AM,047XX S CICERO AVE,ROBBERY,ARMED: HANDGUN,GAS STATION,False,8.0,23.0,56.0,2017.0,02/10/2018 03:50:01 PM,"(41.806627559, -87.74312593)",606.0,28.0
720748,10668102,09/03/2016 03:00:00 AM,017XX N MONITOR AVE,BURGLARY,FORCIBLE ENTRY,APARTMENT,True,25.0,29.0,25.0,2016.0,02/10/2018 03:50:01 PM,"(41.912072906, -87.77155798)",597.0,7.0
190318,11426740,08/26/2018 05:36:00 PM,005XX S PULASKI RD,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA STATION,True,11.0,24.0,26.0,2018.0,09/02/2018 03:59:07 PM,"(41.873907046, -87.725430093)",675.0,14.0
210592,11399933,08/01/2018 08:22:00 PM,045XX S SACRAMENTO AVE,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,True,9.0,14.0,58.0,2018.0,08/08/2018 04:16:44 PM,"(41.811344137, -87.699196711)",85.0,3.0
444766,11085376,09/12/2017 03:21:00 PM,001XX W 87TH ST,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,DEPARTMENT STORE,False,6.0,21.0,44.0,2017.0,02/10/2018 03:50:01 PM,"(41.736259984, -87.628068782)",1.0,13.0
188106,11430133,08/29/2018 02:17:00 PM,048XX S ASHLAND AVE,ASSAULT,SIMPLE,BANK,False,9.0,20.0,61.0,2018.0,09/05/2018 04:01:50 PM,"(41.806253938, -87.664908299)",740.0,4.0
315454,11259841,03/18/2018 03:36:00 PM,017XX W GREENLEAF AVE,BATTERY,SIMPLE,SIDEWALK,False,24.0,49.0,1.0,2018.0,05/04/2018 03:51:04 PM,"(42.010202905, -87.67399261)",49.0,5.0
549639,11062255,05/01/2017 09:00:00 AM,022XX N MENARD AVE,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,25.0,37.0,19.0,2017.0,02/10/2018 03:50:01 PM,"(41.921204543, -87.770757696)",57.0,44.0
589643,10868132,03/04/2017 02:00:00 PM,031XX N CLARK ST,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,19.0,44.0,6.0,2017.0,02/10/2018 03:50:01 PM,"(41.938636968, -87.64960867)",681.0,25.0
390705,11158474,11/24/2017 08:00:00 PM,016XX S HOMAN AVE,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,10.0,24.0,29.0,2017.0,02/10/2018 03:50:01 PM,"(41.858568011, -87.710319284)",34.0,14.0
595129,10862903,02/23/2017 10:00:00 PM,013XX N LAKE SHORE DR,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,18.0,43.0,8.0,2017.0,02/10/2018 03:50:01 PM,"(41.906097165, -87.625354033)",308.0,34.0
152397,11539369,10/16/2018 12:00:00 AM,0000X S DEARBORN ST,THEFT,FROM BUILDING,BANK,False,1.0,42.0,32.0,2018.0,12/21/2018 04:03:36 PM,"(41.881624191, -87.629391908)",92.0,36.0
525007,10967168,06/02/2017 07:00:00 PM,040XX W ADAMS ST,BATTERY,SIMPLE,APARTMENT,False,11.0,28.0,26.0,2017.0,02/10/2018 03:50:01 PM,"(41.877969941, -87.726214111)",675.0,23.0
132655,24289,11/11/2018 07:56:00 PM,046XX S LAMON AVE,HOMICIDE,FIRST DEGREE MURDER,STREET,False,8.0,22.0,56.0,2018.0,03/19/2019 04:11:22 PM,"(41.808827626, -87.745636672)",604.0,28.0
333852,11236753,02/19/2018 09:00:00 AM,045XX N BROADWAY,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),False,19.0,46.0,3.0,2018.0,05/04/2018 03:51:04 PM,"(41.9646299, -87.656982534)",241.0,39.0
485556,11027323,07/22/2017 01:45:00 PM,0000X N WABASH AVE,THEFT,POCKET-PICKING,SIDEWALK,False,1.0,42.0,32.0,2017.0,02/10/2018 03:50:01 PM,"(41.882364871, -87.626222)",580.0,36.0
36351,11647749,04/07/2019 07:02:00 PM,002XX N DEARBORN ST,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,LAKEFRONT/WATERFRONT/RIVERBANK,True,1.0,42.0,32.0,2019.0,04/14/2019 04:04:11 PM,"(41.886904971, -87.629532252)",92.0,36.0
287182,11298292,04/28/2018 11:51:00 AM,015XX N LUNA AVE,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,True,25.0,37.0,25.0,2018.0,05/05/2018 03:54:51 PM,"(41.908402701, -87.764632135)",599.0,45.0
490217,11019808,07/16/2017 02:04:00 PM,005XX E 67TH ST,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,True,3.0,20.0,42.0,2017.0,02/10/2018 03:50:01 PM,"(41.773042565, -87.61139273)",348.0,4.0
337172,11230166,02/14/2018 12:50:00 AM,001XX N MAYFIELD AVE,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,15.0,29.0,25.0,2018.0,05/04/2018 03:51:04 PM,"(41.882988263, -87.771882598)",618.0,7.0
492677,11028671,07/13/2017 04:00:00 PM,072XX S HARVARD AVE,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,7.0,17.0,69.0,2017.0,02/10/2018 03:50:01 PM,"(41.762654257, -87.633380524)",494.0,32.0
627424,10810192,01/09/2017 02:10:00 PM,027XX W 64TH ST,THEFT,OVER $500,STREET,False,8.0,15.0,66.0,2017.0,02/14/2017 03:49:42 PM,"(41.777251275, -87.691679641)",319.0,31.0
146391,11493131,10/24/2018 12:00:00 PM,035XX N WESTERN AVE,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,19.0,47.0,5.0,2018.0,11/02/2018 04:09:51 PM,"(41.945556312, -87.688223009)",646.0,18.0
689125,10715703,10/14/2016 09:34:00 AM,073XX S PAXTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,3.0,5.0,43.0,2016.0,02/10/2018 03:50:01 PM,"(41.761836539, -87.571284004)",418.0,37.0
